+1 EpinionsCommonNeighbor_529:1 EpinionsDirected_A_OUT_988:1 EpinionsDirected_B_OUT_1893:1 EpinionsDirected_A_IN_1355:1 EpinionsDirected_B_IN_421:1 EpinionsDEBREE_A_1819:1 EpinionsDEBREE_B_1960:1
+1 EpinionsCommonNeighbor_270:1 EpinionsDirected_A_OUT_372:1 EpinionsDirected_B_OUT_412:1 EpinionsDirected_A_IN_897:1 EpinionsDirected_B_IN_602:1 EpinionsDEBREE_A_1024:1 EpinionsDEBREE_B_786:1
+1 EpinionsCommonNeighbor_161:1 EpinionsDirected_A_OUT_372:1 EpinionsDirected_B_OUT_202:1 EpinionsDirected_A_IN_897:1 EpinionsDirected_B_IN_391:1 EpinionsDEBREE_A_1024:1 EpinionsDEBREE_B_486:1
?1 EpinionsCommonNeighbor_107:1 EpinionsDirected_A_OUT_372:1 EpinionsDirected_B_OUT_83:1 EpinionsDirected_A_IN_897:1 EpinionsDirected_B_IN_227:1 EpinionsDEBREE_A_1024:1 EpinionsDEBREE_B_258:1
?1 EpinionsCommonNeighbor_32:1 EpinionsDirected_A_OUT_372:1 EpinionsDirected_B_OUT_68:1 EpinionsDirected_A_IN_897:1 EpinionsDirected_B_IN_33:1 EpinionsDEBREE_A_1024:1 EpinionsDEBREE_B_82:1
?1 EpinionsCommonNeighbor_38:1 EpinionsDirected_A_OUT_372:1 EpinionsDirected_B_OUT_133:1 EpinionsDirected_A_IN_897:1 EpinionsDirected_B_IN_51:1 EpinionsDEBREE_A_1024:1 EpinionsDEBREE_B_159:1
+1 EpinionsCommonNeighbor_46:1 EpinionsDirected_A_OUT_372:1 EpinionsDirected_B_OUT_79:1 EpinionsDirected_A_IN_897:1 EpinionsDirected_B_IN_66:1 EpinionsDEBREE_A_1024:1 EpinionsDEBREE_B_101:1
+1 EpinionsCommonNeighbor_13:1 EpinionsDirected_A_OUT_372:1 EpinionsDirected_B_OUT_75:1 EpinionsDirected_A_IN_897:1 EpinionsDirected_B_IN_26:1 EpinionsDEBREE_A_1024:1 EpinionsDEBREE_B_80:1
?1 EpinionsCommonNeighbor_20:1 EpinionsDirected_A_OUT_372:1 EpinionsDirected_B_OUT_102:1 EpinionsDirected_A_IN_897:1 EpinionsDirected_B_IN_30:1 EpinionsDEBREE_A_1024:1 EpinionsDEBREE_B_112:1
+1 EpinionsCommonNeighbor_109:1 EpinionsDirected_A_OUT_372:1 EpinionsDirected_B_OUT_169:1 EpinionsDirected_A_IN_897:1 EpinionsDirected_B_IN_24:1 EpinionsDEBREE_A_1024:1 EpinionsDEBREE_B_180:1
?1 EpinionsCommonNeighbor_34:1 EpinionsDirected_A_OUT_372:1 EpinionsDirected_B_OUT_154:1 EpinionsDirected_A_IN_897:1 EpinionsDirected_B_IN_15:1 EpinionsDEBREE_A_1024:1 EpinionsDEBREE_B_162:1
?1 EpinionsCommonNeighbor_0:1 EpinionsDirected_A_OUT_372:1 EpinionsDirected_B_OUT_1:1 EpinionsDirected_A_IN_897:1 EpinionsDirected_B_IN_0:1 EpinionsDEBREE_A_1024:1 EpinionsDEBREE_B_1:1
?1 EpinionsCommonNeighbor_115:1 EpinionsDirected_A_OUT_372:1 EpinionsDirected_B_OUT_151:1 EpinionsDirected_A_IN_897:1 EpinionsDirected_B_IN_228:1 EpinionsDEBREE_A_1024:1 EpinionsDEBREE_B_264:1
?1 EpinionsCommonNeighbor_66:1 EpinionsDirected_A_OUT_372:1 EpinionsDirected_B_OUT_95:1 EpinionsDirected_A_IN_897:1 EpinionsDirected_B_IN_211:1 EpinionsDEBREE_A_1024:1 EpinionsDEBREE_B_236:1
+1 EpinionsCommonNeighbor_101:1 EpinionsDirected_A_OUT_372:1 EpinionsDirected_B_OUT_96:1 EpinionsDirected_A_IN_897:1 EpinionsDirected_B_IN_244:1 EpinionsDEBREE_A_1024:1 EpinionsDEBREE_B_262:1
?1 EpinionsCommonNeighbor_84:1 EpinionsDirected_A_OUT_372:1 EpinionsDirected_B_OUT_122:1 EpinionsDirected_A_IN_897:1 EpinionsDirected_B_IN_104:1 EpinionsDEBREE_A_1024:1 EpinionsDEBREE_B_143:1
?1 EpinionsCommonNeighbor_173:1 EpinionsDirected_A_OUT_372:1 EpinionsDirected_B_OUT_197:1 EpinionsDirected_A_IN_897:1 EpinionsDirected_B_IN_331:1 EpinionsDEBREE_A_1024:1 EpinionsDEBREE_B_369:1
+1 EpinionsCommonNeighbor_95:1 EpinionsDirected_A_OUT_372:1 EpinionsDirected_B_OUT_188:1 EpinionsDirected_A_IN_897:1 EpinionsDirected_B_IN_111:1 EpinionsDEBREE_A_1024:1 EpinionsDEBREE_B_212:1
+1 EpinionsCommonNeighbor_70:1 EpinionsDirected_A_OUT_372:1 EpinionsDirected_B_OUT_143:1 EpinionsDirected_A_IN_897:1 EpinionsDirected_B_IN_33:1 EpinionsDEBREE_A_1024:1 EpinionsDEBREE_B_153:1
+1 EpinionsCommonNeighbor_75:1 EpinionsDirected_A_OUT_372:1 EpinionsDirected_B_OUT_153:1 EpinionsDirected_A_IN_897:1 EpinionsDirected_B_IN_146:1 EpinionsDEBREE_A_1024:1 EpinionsDEBREE_B_273:1
+1 EpinionsCommonNeighbor_169:1 EpinionsDirected_A_OUT_372:1 EpinionsDirected_B_OUT_208:1 EpinionsDirected_A_IN_897:1 EpinionsDirected_B_IN_133:1 EpinionsDEBREE_A_1024:1 EpinionsDEBREE_B_274:1
+1 EpinionsCommonNeighbor_151:1 EpinionsDirected_A_OUT_372:1 EpinionsDirected_B_OUT_413:1 EpinionsDirected_A_IN_897:1 EpinionsDirected_B_IN_81:1 EpinionsDEBREE_A_1024:1 EpinionsDEBREE_B_432:1
?1 EpinionsCommonNeighbor_88:1 EpinionsDirected_A_OUT_372:1 EpinionsDirected_B_OUT_132:1 EpinionsDirected_A_IN_897:1 EpinionsDirected_B_IN_107:1 EpinionsDEBREE_A_1024:1 EpinionsDEBREE_B_188:1
?1 EpinionsCommonNeighbor_44:1 EpinionsDirected_A_OUT_372:1 EpinionsDirected_B_OUT_63:1 EpinionsDirected_A_IN_897:1 EpinionsDirected_B_IN_66:1 EpinionsDEBREE_A_1024:1 EpinionsDEBREE_B_91:1
?1 EpinionsCommonNeighbor_81:1 EpinionsDirected_A_OUT_372:1 EpinionsDirected_B_OUT_93:1 EpinionsDirected_A_IN_897:1 EpinionsDirected_B_IN_89:1 EpinionsDEBREE_A_1024:1 EpinionsDEBREE_B_142:1
?1 EpinionsCommonNeighbor_21:1 EpinionsDirected_A_OUT_372:1 EpinionsDirected_B_OUT_34:1 EpinionsDirected_A_IN_897:1 EpinionsDirected_B_IN_1:1 EpinionsDEBREE_A_1024:1 EpinionsDEBREE_B_35:1
?1 EpinionsCommonNeighbor_289:1 EpinionsDirected_A_OUT_372:1 EpinionsDirected_B_OUT_638:1 EpinionsDirected_A_IN_897:1 EpinionsDirected_B_IN_90:1 EpinionsDEBREE_A_1024:1 EpinionsDEBREE_B_646:1
+1 EpinionsCommonNeighbor_12:1 EpinionsDirected_A_OUT_162:1 EpinionsDirected_B_OUT_118:1 EpinionsDirected_A_IN_112:1 EpinionsDirected_B_IN_189:1 EpinionsDEBREE_A_198:1 EpinionsDEBREE_B_271:1
?1 EpinionsCommonNeighbor_11:1 EpinionsDirected_A_OUT_162:1 EpinionsDirected_B_OUT_76:1 EpinionsDirected_A_IN_112:1 EpinionsDirected_B_IN_97:1 EpinionsDEBREE_A_198:1 EpinionsDEBREE_B_131:1
+1 EpinionsCommonNeighbor_22:1 EpinionsDirected_A_OUT_162:1 EpinionsDirected_B_OUT_81:1 EpinionsDirected_A_IN_112:1 EpinionsDirected_B_IN_233:1 EpinionsDEBREE_A_198:1 EpinionsDEBREE_B_285:1
?1 EpinionsCommonNeighbor_12:1 EpinionsDirected_A_OUT_162:1 EpinionsDirected_B_OUT_154:1 EpinionsDirected_A_IN_112:1 EpinionsDirected_B_IN_88:1 EpinionsDEBREE_A_198:1 EpinionsDEBREE_B_177:1
?1 EpinionsCommonNeighbor_250:1 EpinionsDirected_A_OUT_475:1 EpinionsDirected_B_OUT_257:1 EpinionsDirected_A_IN_847:1 EpinionsDirected_B_IN_899:1 EpinionsDEBREE_A_1144:1 EpinionsDEBREE_B_926:1
?1 EpinionsCommonNeighbor_33:1 EpinionsDirected_A_OUT_475:1 EpinionsDirected_B_OUT_65:1 EpinionsDirected_A_IN_847:1 EpinionsDirected_B_IN_77:1 EpinionsDEBREE_A_1144:1 EpinionsDEBREE_B_121:1
+1 EpinionsCommonNeighbor_134:1 EpinionsDirected_A_OUT_475:1 EpinionsDirected_B_OUT_690:1 EpinionsDirected_A_IN_847:1 EpinionsDirected_B_IN_209:1 EpinionsDEBREE_A_1144:1 EpinionsDEBREE_B_726:1
?1 EpinionsCommonNeighbor_254:1 EpinionsDirected_A_OUT_475:1 EpinionsDirected_B_OUT_1736:1 EpinionsDirected_A_IN_847:1 EpinionsDirected_B_IN_629:1 EpinionsDEBREE_A_1144:1 EpinionsDEBREE_B_2142:1
?1 EpinionsCommonNeighbor_55:1 EpinionsDirected_A_OUT_475:1 EpinionsDirected_B_OUT_148:1 EpinionsDirected_A_IN_847:1 EpinionsDirected_B_IN_129:1 EpinionsDEBREE_A_1144:1 EpinionsDEBREE_B_225:1
?1 EpinionsCommonNeighbor_202:1 EpinionsDirected_A_OUT_475:1 EpinionsDirected_B_OUT_273:1 EpinionsDirected_A_IN_847:1 EpinionsDirected_B_IN_684:1 EpinionsDEBREE_A_1144:1 EpinionsDEBREE_B_776:1
+1 EpinionsCommonNeighbor_177:1 EpinionsDirected_A_OUT_475:1 EpinionsDirected_B_OUT_335:1 EpinionsDirected_A_IN_847:1 EpinionsDirected_B_IN_579:1 EpinionsDEBREE_A_1144:1 EpinionsDEBREE_B_758:1
?1 EpinionsCommonNeighbor_213:1 EpinionsDirected_A_OUT_475:1 EpinionsDirected_B_OUT_130:1 EpinionsDirected_A_IN_847:1 EpinionsDirected_B_IN_1492:1 EpinionsDEBREE_A_1144:1 EpinionsDEBREE_B_1559:1
?1 EpinionsCommonNeighbor_110:1 EpinionsDirected_A_OUT_475:1 EpinionsDirected_B_OUT_137:1 EpinionsDirected_A_IN_847:1 EpinionsDirected_B_IN_534:1 EpinionsDEBREE_A_1144:1 EpinionsDEBREE_B_597:1
?0 EpinionsCommonNeighbor_42:1 EpinionsDirected_A_OUT_475:1 EpinionsDirected_B_OUT_97:1 EpinionsDirected_A_IN_847:1 EpinionsDirected_B_IN_109:1 EpinionsDEBREE_A_1144:1 EpinionsDEBREE_B_178:1
?1 EpinionsCommonNeighbor_134:1 EpinionsDirected_A_OUT_475:1 EpinionsDirected_B_OUT_392:1 EpinionsDirected_A_IN_847:1 EpinionsDirected_B_IN_434:1 EpinionsDEBREE_A_1144:1 EpinionsDEBREE_B_646:1
?1 EpinionsCommonNeighbor_80:1 EpinionsDirected_A_OUT_475:1 EpinionsDirected_B_OUT_95:1 EpinionsDirected_A_IN_847:1 EpinionsDirected_B_IN_297:1 EpinionsDEBREE_A_1144:1 EpinionsDEBREE_B_367:1
?1 EpinionsCommonNeighbor_115:1 EpinionsDirected_A_OUT_475:1 EpinionsDirected_B_OUT_396:1 EpinionsDirected_A_IN_847:1 EpinionsDirected_B_IN_464:1 EpinionsDEBREE_A_1144:1 EpinionsDEBREE_B_638:1
+1 EpinionsCommonNeighbor_48:1 EpinionsDirected_A_OUT_475:1 EpinionsDirected_B_OUT_171:1 EpinionsDirected_A_IN_847:1 EpinionsDirected_B_IN_131:1 EpinionsDEBREE_A_1144:1 EpinionsDEBREE_B_241:1
?1 EpinionsCommonNeighbor_111:1 EpinionsDirected_A_OUT_475:1 EpinionsDirected_B_OUT_389:1 EpinionsDirected_A_IN_847:1 EpinionsDirected_B_IN_239:1 EpinionsDEBREE_A_1144:1 EpinionsDEBREE_B_471:1
?1 EpinionsCommonNeighbor_180:1 EpinionsDirected_A_OUT_475:1 EpinionsDirected_B_OUT_527:1 EpinionsDirected_A_IN_847:1 EpinionsDirected_B_IN_870:1 EpinionsDEBREE_A_1144:1 EpinionsDEBREE_B_1181:1
?1 EpinionsCommonNeighbor_32:1 EpinionsDirected_A_OUT_475:1 EpinionsDirected_B_OUT_50:1 EpinionsDirected_A_IN_847:1 EpinionsDirected_B_IN_156:1 EpinionsDEBREE_A_1144:1 EpinionsDEBREE_B_182:1
+1 EpinionsCommonNeighbor_41:1 EpinionsDirected_A_OUT_475:1 EpinionsDirected_B_OUT_131:1 EpinionsDirected_A_IN_847:1 EpinionsDirected_B_IN_94:1 EpinionsDEBREE_A_1144:1 EpinionsDEBREE_B_179:1
?1 EpinionsCommonNeighbor_147:1 EpinionsDirected_A_OUT_475:1 EpinionsDirected_B_OUT_412:1 EpinionsDirected_A_IN_847:1 EpinionsDirected_B_IN_602:1 EpinionsDEBREE_A_1144:1 EpinionsDEBREE_B_786:1
?1 EpinionsCommonNeighbor_145:1 EpinionsDirected_A_OUT_475:1 EpinionsDirected_B_OUT_302:1 EpinionsDirected_A_IN_847:1 EpinionsDirected_B_IN_449:1 EpinionsDEBREE_A_1144:1 EpinionsDEBREE_B_670:1
?1 EpinionsCommonNeighbor_78:1 EpinionsDirected_A_OUT_475:1 EpinionsDirected_B_OUT_662:1 EpinionsDirected_A_IN_847:1 EpinionsDirected_B_IN_155:1 EpinionsDEBREE_A_1144:1 EpinionsDEBREE_B_780:1
+1 EpinionsCommonNeighbor_106:1 EpinionsDirected_A_OUT_475:1 EpinionsDirected_B_OUT_84:1 EpinionsDirected_A_IN_847:1 EpinionsDirected_B_IN_373:1 EpinionsDEBREE_A_1144:1 EpinionsDEBREE_B_431:1
+1 EpinionsCommonNeighbor_57:1 EpinionsDirected_A_OUT_475:1 EpinionsDirected_B_OUT_159:1 EpinionsDirected_A_IN_847:1 EpinionsDirected_B_IN_123:1 EpinionsDEBREE_A_1144:1 EpinionsDEBREE_B_249:1
?1 EpinionsCommonNeighbor_87:1 EpinionsDirected_A_OUT_475:1 EpinionsDirected_B_OUT_354:1 EpinionsDirected_A_IN_847:1 EpinionsDirected_B_IN_172:1 EpinionsDEBREE_A_1144:1 EpinionsDEBREE_B_460:1
?1 EpinionsCommonNeighbor_32:1 EpinionsDirected_A_OUT_475:1 EpinionsDirected_B_OUT_176:1 EpinionsDirected_A_IN_847:1 EpinionsDirected_B_IN_55:1 EpinionsDEBREE_A_1144:1 EpinionsDEBREE_B_187:1
?1 EpinionsCommonNeighbor_41:1 EpinionsDirected_A_OUT_475:1 EpinionsDirected_B_OUT_113:1 EpinionsDirected_A_IN_847:1 EpinionsDirected_B_IN_156:1 EpinionsDEBREE_A_1144:1 EpinionsDEBREE_B_238:1
?1 EpinionsCommonNeighbor_32:1 EpinionsDirected_A_OUT_475:1 EpinionsDirected_B_OUT_74:1 EpinionsDirected_A_IN_847:1 EpinionsDirected_B_IN_96:1 EpinionsDEBREE_A_1144:1 EpinionsDEBREE_B_149:1
?1 EpinionsCommonNeighbor_18:1 EpinionsDirected_A_OUT_475:1 EpinionsDirected_B_OUT_21:1 EpinionsDirected_A_IN_847:1 EpinionsDirected_B_IN_10:1 EpinionsDEBREE_A_1144:1 EpinionsDEBREE_B_25:1
+1 EpinionsCommonNeighbor_1:1 EpinionsDirected_A_OUT_475:1 EpinionsDirected_B_OUT_9:1 EpinionsDirected_A_IN_847:1 EpinionsDirected_B_IN_7:1 EpinionsDEBREE_A_1144:1 EpinionsDEBREE_B_12:1
+1 EpinionsCommonNeighbor_12:1 EpinionsDirected_A_OUT_475:1 EpinionsDirected_B_OUT_40:1 EpinionsDirected_A_IN_847:1 EpinionsDirected_B_IN_34:1 EpinionsDEBREE_A_1144:1 EpinionsDEBREE_B_65:1
?1 EpinionsCommonNeighbor_64:1 EpinionsDirected_A_OUT_475:1 EpinionsDirected_B_OUT_320:1 EpinionsDirected_A_IN_847:1 EpinionsDirected_B_IN_47:1 EpinionsDEBREE_A_1144:1 EpinionsDEBREE_B_324:1
?1 EpinionsCommonNeighbor_39:1 EpinionsDirected_A_OUT_475:1 EpinionsDirected_B_OUT_93:1 EpinionsDirected_A_IN_847:1 EpinionsDirected_B_IN_89:1 EpinionsDEBREE_A_1144:1 EpinionsDEBREE_B_142:1
+1 EpinionsCommonNeighbor_20:1 EpinionsDirected_A_OUT_475:1 EpinionsDirected_B_OUT_72:1 EpinionsDirected_A_IN_847:1 EpinionsDirected_B_IN_83:1 EpinionsDEBREE_A_1144:1 EpinionsDEBREE_B_107:1
?1 EpinionsCommonNeighbor_13:1 EpinionsDirected_A_OUT_259:1 EpinionsDirected_B_OUT_148:1 EpinionsDirected_A_IN_136:1 EpinionsDirected_B_IN_129:1 EpinionsDEBREE_A_356:1 EpinionsDEBREE_B_225:1
?1 EpinionsCommonNeighbor_29:1 EpinionsDirected_A_OUT_259:1 EpinionsDirected_B_OUT_95:1 EpinionsDirected_A_IN_136:1 EpinionsDirected_B_IN_297:1 EpinionsDEBREE_A_356:1 EpinionsDEBREE_B_367:1
+1 EpinionsCommonNeighbor_15:1 EpinionsDirected_A_OUT_259:1 EpinionsDirected_B_OUT_50:1 EpinionsDirected_A_IN_136:1 EpinionsDirected_B_IN_156:1 EpinionsDEBREE_A_356:1 EpinionsDEBREE_B_182:1
?1 EpinionsCommonNeighbor_14:1 EpinionsDirected_A_OUT_259:1 EpinionsDirected_B_OUT_160:1 EpinionsDirected_A_IN_136:1 EpinionsDirected_B_IN_41:1 EpinionsDEBREE_A_356:1 EpinionsDEBREE_B_167:1
+1 EpinionsCommonNeighbor_22:1 EpinionsDirected_A_OUT_259:1 EpinionsDirected_B_OUT_90:1 EpinionsDirected_A_IN_136:1 EpinionsDirected_B_IN_133:1 EpinionsDEBREE_A_356:1 EpinionsDEBREE_B_179:1
?1 EpinionsCommonNeighbor_20:1 EpinionsDirected_A_OUT_259:1 EpinionsDirected_B_OUT_362:1 EpinionsDirected_A_IN_136:1 EpinionsDirected_B_IN_90:1 EpinionsDEBREE_A_356:1 EpinionsDEBREE_B_387:1
?1 EpinionsCommonNeighbor_6:1 EpinionsDirected_A_OUT_259:1 EpinionsDirected_B_OUT_35:1 EpinionsDirected_A_IN_136:1 EpinionsDirected_B_IN_13:1 EpinionsDEBREE_A_356:1 EpinionsDEBREE_B_45:1
+1 EpinionsCommonNeighbor_76:1 EpinionsDirected_A_OUT_257:1 EpinionsDirected_B_OUT_210:1 EpinionsDirected_A_IN_899:1 EpinionsDirected_B_IN_162:1 EpinionsDEBREE_A_926:1 EpinionsDEBREE_B_279:1
+1 EpinionsCommonNeighbor_219:1 EpinionsDirected_A_OUT_257:1 EpinionsDirected_B_OUT_1736:1 EpinionsDirected_A_IN_899:1 EpinionsDirected_B_IN_629:1 EpinionsDEBREE_A_926:1 EpinionsDEBREE_B_2142:1
?1 EpinionsCommonNeighbor_185:1 EpinionsDirected_A_OUT_257:1 EpinionsDirected_B_OUT_273:1 EpinionsDirected_A_IN_899:1 EpinionsDirected_B_IN_684:1 EpinionsDEBREE_A_926:1 EpinionsDEBREE_B_776:1
?1 EpinionsCommonNeighbor_38:1 EpinionsDirected_A_OUT_257:1 EpinionsDirected_B_OUT_82:1 EpinionsDirected_A_IN_899:1 EpinionsDirected_B_IN_81:1 EpinionsDEBREE_A_926:1 EpinionsDEBREE_B_130:1
+1 EpinionsCommonNeighbor_207:1 EpinionsDirected_A_OUT_257:1 EpinionsDirected_B_OUT_130:1 EpinionsDirected_A_IN_899:1 EpinionsDirected_B_IN_1492:1 EpinionsDEBREE_A_926:1 EpinionsDEBREE_B_1559:1
+1 EpinionsCommonNeighbor_77:1 EpinionsDirected_A_OUT_257:1 EpinionsDirected_B_OUT_220:1 EpinionsDirected_A_IN_899:1 EpinionsDirected_B_IN_149:1 EpinionsDEBREE_A_926:1 EpinionsDEBREE_B_319:1
+1 EpinionsCommonNeighbor_113:1 EpinionsDirected_A_OUT_257:1 EpinionsDirected_B_OUT_171:1 EpinionsDirected_A_IN_899:1 EpinionsDirected_B_IN_518:1 EpinionsDEBREE_A_926:1 EpinionsDEBREE_B_595:1
+1 EpinionsCommonNeighbor_145:1 EpinionsDirected_A_OUT_257:1 EpinionsDirected_B_OUT_789:1 EpinionsDirected_A_IN_899:1 EpinionsDirected_B_IN_482:1 EpinionsDEBREE_A_926:1 EpinionsDEBREE_B_1073:1
+1 EpinionsCommonNeighbor_142:1 EpinionsDirected_A_OUT_257:1 EpinionsDirected_B_OUT_392:1 EpinionsDirected_A_IN_899:1 EpinionsDirected_B_IN_434:1 EpinionsDEBREE_A_926:1 EpinionsDEBREE_B_646:1
+1 EpinionsCommonNeighbor_67:1 EpinionsDirected_A_OUT_257:1 EpinionsDirected_B_OUT_128:1 EpinionsDirected_A_IN_899:1 EpinionsDirected_B_IN_136:1 EpinionsDEBREE_A_926:1 EpinionsDEBREE_B_232:1
?1 EpinionsCommonNeighbor_137:1 EpinionsDirected_A_OUT_257:1 EpinionsDirected_B_OUT_389:1 EpinionsDirected_A_IN_899:1 EpinionsDirected_B_IN_239:1 EpinionsDEBREE_A_926:1 EpinionsDEBREE_B_471:1
?1 EpinionsCommonNeighbor_168:1 EpinionsDirected_A_OUT_257:1 EpinionsDirected_B_OUT_527:1 EpinionsDirected_A_IN_899:1 EpinionsDirected_B_IN_870:1 EpinionsDEBREE_A_926:1 EpinionsDEBREE_B_1181:1
+1 EpinionsCommonNeighbor_133:1 EpinionsDirected_A_OUT_257:1 EpinionsDirected_B_OUT_302:1 EpinionsDirected_A_IN_899:1 EpinionsDirected_B_IN_449:1 EpinionsDEBREE_A_926:1 EpinionsDEBREE_B_670:1
?1 EpinionsCommonNeighbor_65:1 EpinionsDirected_A_OUT_257:1 EpinionsDirected_B_OUT_662:1 EpinionsDirected_A_IN_899:1 EpinionsDirected_B_IN_155:1 EpinionsDEBREE_A_926:1 EpinionsDEBREE_B_780:1
?1 EpinionsCommonNeighbor_63:1 EpinionsDirected_A_OUT_257:1 EpinionsDirected_B_OUT_83:1 EpinionsDirected_A_IN_899:1 EpinionsDirected_B_IN_227:1 EpinionsDEBREE_A_926:1 EpinionsDEBREE_B_258:1
+1 EpinionsCommonNeighbor_100:1 EpinionsDirected_A_OUT_257:1 EpinionsDirected_B_OUT_84:1 EpinionsDirected_A_IN_899:1 EpinionsDirected_B_IN_373:1 EpinionsDEBREE_A_926:1 EpinionsDEBREE_B_431:1
?1 EpinionsCommonNeighbor_34:1 EpinionsDirected_A_OUT_257:1 EpinionsDirected_B_OUT_133:1 EpinionsDirected_A_IN_899:1 EpinionsDirected_B_IN_218:1 EpinionsDEBREE_A_926:1 EpinionsDEBREE_B_296:1
?1 EpinionsCommonNeighbor_10:1 EpinionsDirected_A_OUT_257:1 EpinionsDirected_B_OUT_27:1 EpinionsDirected_A_IN_899:1 EpinionsDirected_B_IN_34:1 EpinionsDEBREE_A_926:1 EpinionsDEBREE_B_50:1
?1 EpinionsCommonNeighbor_54:1 EpinionsDirected_A_OUT_257:1 EpinionsDirected_B_OUT_159:1 EpinionsDirected_A_IN_899:1 EpinionsDirected_B_IN_123:1 EpinionsDEBREE_A_926:1 EpinionsDEBREE_B_249:1
?1 EpinionsCommonNeighbor_58:1 EpinionsDirected_A_OUT_257:1 EpinionsDirected_B_OUT_90:1 EpinionsDirected_A_IN_899:1 EpinionsDirected_B_IN_133:1 EpinionsDEBREE_A_926:1 EpinionsDEBREE_B_179:1
?1 EpinionsCommonNeighbor_27:1 EpinionsDirected_A_OUT_257:1 EpinionsDirected_B_OUT_176:1 EpinionsDirected_A_IN_899:1 EpinionsDirected_B_IN_55:1 EpinionsDEBREE_A_926:1 EpinionsDEBREE_B_187:1
?1 EpinionsCommonNeighbor_41:1 EpinionsDirected_A_OUT_257:1 EpinionsDirected_B_OUT_154:1 EpinionsDirected_A_IN_899:1 EpinionsDirected_B_IN_88:1 EpinionsDEBREE_A_926:1 EpinionsDEBREE_B_177:1
?1 EpinionsCommonNeighbor_21:1 EpinionsDirected_A_OUT_257:1 EpinionsDirected_B_OUT_74:1 EpinionsDirected_A_IN_899:1 EpinionsDirected_B_IN_96:1 EpinionsDEBREE_A_926:1 EpinionsDEBREE_B_149:1
?1 EpinionsCommonNeighbor_45:1 EpinionsDirected_A_OUT_257:1 EpinionsDirected_B_OUT_96:1 EpinionsDirected_A_IN_899:1 EpinionsDirected_B_IN_244:1 EpinionsDEBREE_A_926:1 EpinionsDEBREE_B_262:1
+1 EpinionsCommonNeighbor_11:1 EpinionsDirected_A_OUT_257:1 EpinionsDirected_B_OUT_60:1 EpinionsDirected_A_IN_899:1 EpinionsDirected_B_IN_18:1 EpinionsDEBREE_A_926:1 EpinionsDEBREE_B_62:1
?1 EpinionsCommonNeighbor_107:1 EpinionsDirected_A_OUT_257:1 EpinionsDirected_B_OUT_362:1 EpinionsDirected_A_IN_899:1 EpinionsDirected_B_IN_90:1 EpinionsDEBREE_A_926:1 EpinionsDEBREE_B_387:1
+1 EpinionsCommonNeighbor_83:1 EpinionsDirected_A_OUT_257:1 EpinionsDirected_B_OUT_197:1 EpinionsDirected_A_IN_899:1 EpinionsDirected_B_IN_331:1 EpinionsDEBREE_A_926:1 EpinionsDEBREE_B_369:1
?1 EpinionsCommonNeighbor_51:1 EpinionsDirected_A_OUT_257:1 EpinionsDirected_B_OUT_188:1 EpinionsDirected_A_IN_899:1 EpinionsDirected_B_IN_111:1 EpinionsDEBREE_A_926:1 EpinionsDEBREE_B_212:1
?1 EpinionsCommonNeighbor_78:1 EpinionsDirected_A_OUT_257:1 EpinionsDirected_B_OUT_320:1 EpinionsDirected_A_IN_899:1 EpinionsDirected_B_IN_47:1 EpinionsDEBREE_A_926:1 EpinionsDEBREE_B_324:1
?1 EpinionsCommonNeighbor_40:1 EpinionsDirected_A_OUT_257:1 EpinionsDirected_B_OUT_93:1 EpinionsDirected_A_IN_899:1 EpinionsDirected_B_IN_89:1 EpinionsDEBREE_A_926:1 EpinionsDEBREE_B_142:1
?1 EpinionsCommonNeighbor_0:1 EpinionsDirected_A_OUT_257:1 EpinionsDirected_B_OUT_1:1 EpinionsDirected_A_IN_899:1 EpinionsDirected_B_IN_0:1 EpinionsDEBREE_A_926:1 EpinionsDEBREE_B_1:1
?1 EpinionsCommonNeighbor_90:1 EpinionsDirected_A_OUT_274:1 EpinionsDirected_B_OUT_128:1 EpinionsDirected_A_IN_392:1 EpinionsDirected_B_IN_449:1 EpinionsDEBREE_A_458:1 EpinionsDEBREE_B_489:1
?0 EpinionsCommonNeighbor_195:1 EpinionsDirected_A_OUT_274:1 EpinionsDirected_B_OUT_1736:1 EpinionsDirected_A_IN_392:1 EpinionsDirected_B_IN_629:1 EpinionsDEBREE_A_458:1 EpinionsDEBREE_B_2142:1
+1 EpinionsCommonNeighbor_91:1 EpinionsDirected_A_OUT_274:1 EpinionsDirected_B_OUT_137:1 EpinionsDirected_A_IN_392:1 EpinionsDirected_B_IN_534:1 EpinionsDEBREE_A_458:1 EpinionsDEBREE_B_597:1
?1 EpinionsCommonNeighbor_90:1 EpinionsDirected_A_OUT_274:1 EpinionsDirected_B_OUT_171:1 EpinionsDirected_A_IN_392:1 EpinionsDirected_B_IN_518:1 EpinionsDEBREE_A_458:1 EpinionsDEBREE_B_595:1
?1 EpinionsCommonNeighbor_38:1 EpinionsDirected_A_OUT_274:1 EpinionsDirected_B_OUT_97:1 EpinionsDirected_A_IN_392:1 EpinionsDirected_B_IN_109:1 EpinionsDEBREE_A_458:1 EpinionsDEBREE_B_178:1
