+1 SlashdotCommonNeighbor_49:1 SlashdotDirected_A_OUT_177:1 SlashdotDirected_B_OUT_201:1 SlashdotDirected_A_IN_573:1 SlashdotDirected_B_IN_309:1 SlashdotDEBREE_A_666:1 SlashdotDEBREE_B_478:1
+1 SlashdotCommonNeighbor_6:1 SlashdotDirected_A_OUT_173:1 SlashdotDirected_B_OUT_133:1 SlashdotDirected_A_IN_318:1 SlashdotDirected_B_IN_16:1 SlashdotDEBREE_A_334:1 SlashdotDEBREE_B_135:1
+0 SlashdotCommonNeighbor_1:1 SlashdotDirected_A_OUT_173:1 SlashdotDirected_B_OUT_155:1 SlashdotDirected_A_IN_318:1 SlashdotDirected_B_IN_6:1 SlashdotDEBREE_A_334:1 SlashdotDEBREE_B_157:1
?1 SlashdotCommonNeighbor_2:1 SlashdotDirected_A_OUT_116:1 SlashdotDirected_B_OUT_74:1 SlashdotDirected_A_IN_17:1 SlashdotDirected_B_IN_251:1 SlashdotDEBREE_A_116:1 SlashdotDEBREE_B_295:1
?1 SlashdotCommonNeighbor_3:1 SlashdotDirected_A_OUT_116:1 SlashdotDirected_B_OUT_201:1 SlashdotDirected_A_IN_17:1 SlashdotDirected_B_IN_10:1 SlashdotDEBREE_A_116:1 SlashdotDEBREE_B_202:1
?1 SlashdotCommonNeighbor_0:1 SlashdotDirected_A_OUT_116:1 SlashdotDirected_B_OUT_9:1 SlashdotDirected_A_IN_17:1 SlashdotDirected_B_IN_40:1 SlashdotDEBREE_A_116:1 SlashdotDEBREE_B_47:1
?1 SlashdotCommonNeighbor_0:1 SlashdotDirected_A_OUT_116:1 SlashdotDirected_B_OUT_0:1 SlashdotDirected_A_IN_17:1 SlashdotDirected_B_IN_4:1 SlashdotDEBREE_A_116:1 SlashdotDEBREE_B_4:1
?1 SlashdotCommonNeighbor_8:1 SlashdotDirected_A_OUT_0:1 SlashdotDirected_B_OUT_74:1 SlashdotDirected_A_IN_101:1 SlashdotDirected_B_IN_251:1 SlashdotDEBREE_A_101:1 SlashdotDEBREE_B_295:1
?1 SlashdotCommonNeighbor_14:1 SlashdotDirected_A_OUT_0:1 SlashdotDirected_B_OUT_213:1 SlashdotDirected_A_IN_101:1 SlashdotDirected_B_IN_504:1 SlashdotDEBREE_A_101:1 SlashdotDEBREE_B_611:1
?1 SlashdotCommonNeighbor_3:1 SlashdotDirected_A_OUT_0:1 SlashdotDirected_B_OUT_87:1 SlashdotDirected_A_IN_101:1 SlashdotDirected_B_IN_154:1 SlashdotDEBREE_A_101:1 SlashdotDEBREE_B_220:1
?0 SlashdotCommonNeighbor_5:1 SlashdotDirected_A_OUT_79:1 SlashdotDirected_B_OUT_218:1 SlashdotDirected_A_IN_21:1 SlashdotDirected_B_IN_36:1 SlashdotDEBREE_A_98:1 SlashdotDEBREE_B_222:1
?0 SlashdotCommonNeighbor_9:1 SlashdotDirected_A_OUT_79:1 SlashdotDirected_B_OUT_1:1 SlashdotDirected_A_IN_21:1 SlashdotDirected_B_IN_987:1 SlashdotDEBREE_A_98:1 SlashdotDEBREE_B_988:1
?1 SlashdotCommonNeighbor_10:1 SlashdotDirected_A_OUT_79:1 SlashdotDirected_B_OUT_213:1 SlashdotDirected_A_IN_21:1 SlashdotDirected_B_IN_504:1 SlashdotDEBREE_A_98:1 SlashdotDEBREE_B_611:1
?1 SlashdotCommonNeighbor_0:1 SlashdotDirected_A_OUT_79:1 SlashdotDirected_B_OUT_3:1 SlashdotDirected_A_IN_21:1 SlashdotDirected_B_IN_19:1 SlashdotDEBREE_A_98:1 SlashdotDEBREE_B_21:1
?1 SlashdotCommonNeighbor_6:1 SlashdotDirected_A_OUT_218:1 SlashdotDirected_B_OUT_30:1 SlashdotDirected_A_IN_36:1 SlashdotDirected_B_IN_508:1 SlashdotDEBREE_A_222:1 SlashdotDEBREE_B_518:1
?1 SlashdotCommonNeighbor_9:1 SlashdotDirected_A_OUT_218:1 SlashdotDirected_B_OUT_200:1 SlashdotDirected_A_IN_36:1 SlashdotDirected_B_IN_161:1 SlashdotDEBREE_A_222:1 SlashdotDEBREE_B_204:1
?1 SlashdotCommonNeighbor_11:1 SlashdotDirected_A_OUT_218:1 SlashdotDirected_B_OUT_213:1 SlashdotDirected_A_IN_36:1 SlashdotDirected_B_IN_504:1 SlashdotDEBREE_A_222:1 SlashdotDEBREE_B_611:1
?1 SlashdotCommonNeighbor_2:1 SlashdotDirected_A_OUT_218:1 SlashdotDirected_B_OUT_0:1 SlashdotDirected_A_IN_36:1 SlashdotDirected_B_IN_181:1 SlashdotDEBREE_A_222:1 SlashdotDEBREE_B_181:1
?0 SlashdotCommonNeighbor_9:1 SlashdotDirected_A_OUT_218:1 SlashdotDirected_B_OUT_201:1 SlashdotDirected_A_IN_36:1 SlashdotDirected_B_IN_45:1 SlashdotDEBREE_A_222:1 SlashdotDEBREE_B_233:1
+1 SlashdotCommonNeighbor_10:1 SlashdotDirected_A_OUT_30:1 SlashdotDirected_B_OUT_201:1 SlashdotDirected_A_IN_508:1 SlashdotDirected_B_IN_10:1 SlashdotDEBREE_A_518:1 SlashdotDEBREE_B_202:1
+1 SlashdotCommonNeighbor_8:1 SlashdotDirected_A_OUT_30:1 SlashdotDirected_B_OUT_201:1 SlashdotDirected_A_IN_508:1 SlashdotDirected_B_IN_32:1 SlashdotDEBREE_A_518:1 SlashdotDEBREE_B_218:1
?0 SlashdotCommonNeighbor_4:1 SlashdotDirected_A_OUT_30:1 SlashdotDirected_B_OUT_65:1 SlashdotDirected_A_IN_508:1 SlashdotDirected_B_IN_22:1 SlashdotDEBREE_A_518:1 SlashdotDEBREE_B_81:1
?0 SlashdotCommonNeighbor_12:1 SlashdotDirected_A_OUT_30:1 SlashdotDirected_B_OUT_201:1 SlashdotDirected_A_IN_508:1 SlashdotDirected_B_IN_45:1 SlashdotDEBREE_A_518:1 SlashdotDEBREE_B_233:1
?1 SlashdotCommonNeighbor_10:1 SlashdotDirected_A_OUT_30:1 SlashdotDirected_B_OUT_68:1 SlashdotDirected_A_IN_508:1 SlashdotDirected_B_IN_41:1 SlashdotDEBREE_A_518:1 SlashdotDEBREE_B_99:1
?0 SlashdotCommonNeighbor_9:1 SlashdotDirected_A_OUT_30:1 SlashdotDirected_B_OUT_201:1 SlashdotDirected_A_IN_508:1 SlashdotDirected_B_IN_14:1 SlashdotDEBREE_A_518:1 SlashdotDEBREE_B_204:1
?1 SlashdotCommonNeighbor_9:1 SlashdotDirected_A_OUT_30:1 SlashdotDirected_B_OUT_42:1 SlashdotDirected_A_IN_508:1 SlashdotDirected_B_IN_57:1 SlashdotDEBREE_A_518:1 SlashdotDEBREE_B_95:1
+1 SlashdotCommonNeighbor_7:1 SlashdotDirected_A_OUT_30:1 SlashdotDirected_B_OUT_185:1 SlashdotDirected_A_IN_508:1 SlashdotDirected_B_IN_20:1 SlashdotDEBREE_A_518:1 SlashdotDEBREE_B_198:1
+1 SlashdotCommonNeighbor_4:1 SlashdotDirected_A_OUT_30:1 SlashdotDirected_B_OUT_60:1 SlashdotDirected_A_IN_508:1 SlashdotDirected_B_IN_4:1 SlashdotDEBREE_A_518:1 SlashdotDEBREE_B_61:1
+0 SlashdotCommonNeighbor_3:1 SlashdotDirected_A_OUT_30:1 SlashdotDirected_B_OUT_37:1 SlashdotDirected_A_IN_508:1 SlashdotDirected_B_IN_4:1 SlashdotDEBREE_A_518:1 SlashdotDEBREE_B_38:1
?1 SlashdotCommonNeighbor_2:1 SlashdotDirected_A_OUT_30:1 SlashdotDirected_B_OUT_44:1 SlashdotDirected_A_IN_508:1 SlashdotDirected_B_IN_4:1 SlashdotDEBREE_A_518:1 SlashdotDEBREE_B_44:1
+1 SlashdotCommonNeighbor_1:1 SlashdotDirected_A_OUT_30:1 SlashdotDirected_B_OUT_48:1 SlashdotDirected_A_IN_508:1 SlashdotDirected_B_IN_26:1 SlashdotDEBREE_A_518:1 SlashdotDEBREE_B_64:1
+0 SlashdotCommonNeighbor_8:1 SlashdotDirected_A_OUT_30:1 SlashdotDirected_B_OUT_142:1 SlashdotDirected_A_IN_508:1 SlashdotDirected_B_IN_5:1 SlashdotDEBREE_A_518:1 SlashdotDEBREE_B_143:1
?0 SlashdotCommonNeighbor_4:1 SlashdotDirected_A_OUT_30:1 SlashdotDirected_B_OUT_62:1 SlashdotDirected_A_IN_508:1 SlashdotDirected_B_IN_4:1 SlashdotDEBREE_A_518:1 SlashdotDEBREE_B_63:1
?1 SlashdotCommonNeighbor_0:1 SlashdotDirected_A_OUT_30:1 SlashdotDirected_B_OUT_1:1 SlashdotDirected_A_IN_508:1 SlashdotDirected_B_IN_0:1 SlashdotDEBREE_A_518:1 SlashdotDEBREE_B_1:1
?1 SlashdotCommonNeighbor_9:1 SlashdotDirected_A_OUT_42:1 SlashdotDirected_B_OUT_0:1 SlashdotDirected_A_IN_222:1 SlashdotDirected_B_IN_105:1 SlashdotDEBREE_A_262:1 SlashdotDEBREE_B_105:1
+1 SlashdotCommonNeighbor_31:1 SlashdotDirected_A_OUT_42:1 SlashdotDirected_B_OUT_5:1 SlashdotDirected_A_IN_222:1 SlashdotDirected_B_IN_661:1 SlashdotDEBREE_A_262:1 SlashdotDEBREE_B_664:1
?1 SlashdotCommonNeighbor_35:1 SlashdotDirected_A_OUT_42:1 SlashdotDirected_B_OUT_213:1 SlashdotDirected_A_IN_222:1 SlashdotDirected_B_IN_504:1 SlashdotDEBREE_A_262:1 SlashdotDEBREE_B_611:1
+1 SlashdotCommonNeighbor_3:1 SlashdotDirected_A_OUT_42:1 SlashdotDirected_B_OUT_201:1 SlashdotDirected_A_IN_222:1 SlashdotDirected_B_IN_10:1 SlashdotDEBREE_A_262:1 SlashdotDEBREE_B_202:1
+1 SlashdotCommonNeighbor_3:1 SlashdotDirected_A_OUT_42:1 SlashdotDirected_B_OUT_65:1 SlashdotDirected_A_IN_222:1 SlashdotDirected_B_IN_16:1 SlashdotDEBREE_A_262:1 SlashdotDEBREE_B_78:1
?1 SlashdotCommonNeighbor_7:1 SlashdotDirected_A_OUT_42:1 SlashdotDirected_B_OUT_95:1 SlashdotDirected_A_IN_222:1 SlashdotDirected_B_IN_28:1 SlashdotDEBREE_A_262:1 SlashdotDEBREE_B_111:1
+1 SlashdotCommonNeighbor_4:1 SlashdotDirected_A_OUT_42:1 SlashdotDirected_B_OUT_67:1 SlashdotDirected_A_IN_222:1 SlashdotDirected_B_IN_8:1 SlashdotDEBREE_A_262:1 SlashdotDEBREE_B_67:1
+0 SlashdotCommonNeighbor_4:1 SlashdotDirected_A_OUT_42:1 SlashdotDirected_B_OUT_142:1 SlashdotDirected_A_IN_222:1 SlashdotDirected_B_IN_5:1 SlashdotDEBREE_A_262:1 SlashdotDEBREE_B_143:1
?1 SlashdotCommonNeighbor_0:1 SlashdotDirected_A_OUT_42:1 SlashdotDirected_B_OUT_7:1 SlashdotDirected_A_IN_222:1 SlashdotDirected_B_IN_0:1 SlashdotDEBREE_A_262:1 SlashdotDEBREE_B_7:1
?0 SlashdotCommonNeighbor_4:1 SlashdotDirected_A_OUT_1:1 SlashdotDirected_B_OUT_200:1 SlashdotDirected_A_IN_116:1 SlashdotDirected_B_IN_70:1 SlashdotDEBREE_A_117:1 SlashdotDEBREE_B_246:1
?1 SlashdotCommonNeighbor_2:1 SlashdotDirected_A_OUT_1:1 SlashdotDirected_B_OUT_201:1 SlashdotDirected_A_IN_116:1 SlashdotDirected_B_IN_10:1 SlashdotDEBREE_A_117:1 SlashdotDEBREE_B_202:1
?0 SlashdotCommonNeighbor_1:1 SlashdotDirected_A_OUT_1:1 SlashdotDirected_B_OUT_37:1 SlashdotDirected_A_IN_116:1 SlashdotDirected_B_IN_5:1 SlashdotDEBREE_A_117:1 SlashdotDEBREE_B_40:1
?0 SlashdotCommonNeighbor_3:1 SlashdotDirected_A_OUT_1:1 SlashdotDirected_B_OUT_108:1 SlashdotDirected_A_IN_116:1 SlashdotDirected_B_IN_9:1 SlashdotDEBREE_A_117:1 SlashdotDEBREE_B_108:1
?0 SlashdotCommonNeighbor_2:1 SlashdotDirected_A_OUT_1:1 SlashdotDirected_B_OUT_201:1 SlashdotDirected_A_IN_116:1 SlashdotDirected_B_IN_14:1 SlashdotDEBREE_A_117:1 SlashdotDEBREE_B_204:1
?1 SlashdotCommonNeighbor_0:1 SlashdotDirected_A_OUT_1:1 SlashdotDirected_B_OUT_9:1 SlashdotDirected_A_IN_116:1 SlashdotDirected_B_IN_4:1 SlashdotDEBREE_A_117:1 SlashdotDEBREE_B_13:1
?1 SlashdotCommonNeighbor_1:1 SlashdotDirected_A_OUT_3:1 SlashdotDirected_B_OUT_65:1 SlashdotDirected_A_IN_129:1 SlashdotDirected_B_IN_16:1 SlashdotDEBREE_A_132:1 SlashdotDEBREE_B_78:1
+1 SlashdotCommonNeighbor_0:1 SlashdotDirected_A_OUT_3:1 SlashdotDirected_B_OUT_108:1 SlashdotDirected_A_IN_129:1 SlashdotDirected_B_IN_9:1 SlashdotDEBREE_A_132:1 SlashdotDEBREE_B_108:1
?1 SlashdotCommonNeighbor_47:1 SlashdotDirected_A_OUT_38:1 SlashdotDirected_B_OUT_401:1 SlashdotDirected_A_IN_72:1 SlashdotDirected_B_IN_239:1 SlashdotDEBREE_A_82:1 SlashdotDEBREE_B_428:1
?1 SlashdotCommonNeighbor_37:1 SlashdotDirected_A_OUT_38:1 SlashdotDirected_B_OUT_343:1 SlashdotDirected_A_IN_72:1 SlashdotDirected_B_IN_145:1 SlashdotDEBREE_A_82:1 SlashdotDEBREE_B_344:1
?0 SlashdotCommonNeighbor_3:1 SlashdotDirected_A_OUT_38:1 SlashdotDirected_B_OUT_293:1 SlashdotDirected_A_IN_72:1 SlashdotDirected_B_IN_31:1 SlashdotDEBREE_A_82:1 SlashdotDEBREE_B_297:1
?1 SlashdotCommonNeighbor_39:1 SlashdotDirected_A_OUT_385:1 SlashdotDirected_B_OUT_343:1 SlashdotDirected_A_IN_138:1 SlashdotDirected_B_IN_145:1 SlashdotDEBREE_A_443:1 SlashdotDEBREE_B_344:1
?1 SlashdotCommonNeighbor_14:1 SlashdotDirected_A_OUT_385:1 SlashdotDirected_B_OUT_74:1 SlashdotDirected_A_IN_138:1 SlashdotDirected_B_IN_251:1 SlashdotDEBREE_A_443:1 SlashdotDEBREE_B_295:1
?1 SlashdotCommonNeighbor_33:1 SlashdotDirected_A_OUT_385:1 SlashdotDirected_B_OUT_1:1 SlashdotDirected_A_IN_138:1 SlashdotDirected_B_IN_987:1 SlashdotDEBREE_A_443:1 SlashdotDEBREE_B_988:1
?1 SlashdotCommonNeighbor_17:1 SlashdotDirected_A_OUT_385:1 SlashdotDirected_B_OUT_200:1 SlashdotDirected_A_IN_138:1 SlashdotDirected_B_IN_70:1 SlashdotDEBREE_A_443:1 SlashdotDEBREE_B_246:1
?1 SlashdotCommonNeighbor_16:1 SlashdotDirected_A_OUT_385:1 SlashdotDirected_B_OUT_87:1 SlashdotDirected_A_IN_138:1 SlashdotDirected_B_IN_154:1 SlashdotDEBREE_A_443:1 SlashdotDEBREE_B_220:1
+0 SlashdotCommonNeighbor_3:1 SlashdotDirected_A_OUT_385:1 SlashdotDirected_B_OUT_102:1 SlashdotDirected_A_IN_138:1 SlashdotDirected_B_IN_12:1 SlashdotDEBREE_A_443:1 SlashdotDEBREE_B_111:1
+1 SlashdotCommonNeighbor_6:1 SlashdotDirected_A_OUT_385:1 SlashdotDirected_B_OUT_17:1 SlashdotDirected_A_IN_138:1 SlashdotDirected_B_IN_27:1 SlashdotDEBREE_A_443:1 SlashdotDEBREE_B_40:1
+1 SlashdotCommonNeighbor_1:1 SlashdotDirected_A_OUT_385:1 SlashdotDirected_B_OUT_7:1 SlashdotDirected_A_IN_138:1 SlashdotDirected_B_IN_6:1 SlashdotDEBREE_A_443:1 SlashdotDEBREE_B_11:1
+1 SlashdotCommonNeighbor_2:1 SlashdotDirected_A_OUT_0:1 SlashdotDirected_B_OUT_200:1 SlashdotDirected_A_IN_105:1 SlashdotDirected_B_IN_13:1 SlashdotDEBREE_A_105:1 SlashdotDEBREE_B_203:1
+0 SlashdotCommonNeighbor_1:1 SlashdotDirected_A_OUT_0:1 SlashdotDirected_B_OUT_4:1 SlashdotDirected_A_IN_105:1 SlashdotDirected_B_IN_2:1 SlashdotDEBREE_A_105:1 SlashdotDEBREE_B_5:1
?1 SlashdotCommonNeighbor_103:1 SlashdotDirected_A_OUT_189:1 SlashdotDirected_B_OUT_401:1 SlashdotDirected_A_IN_189:1 SlashdotDirected_B_IN_239:1 SlashdotDEBREE_A_255:1 SlashdotDEBREE_B_428:1
?1 SlashdotCommonNeighbor_73:1 SlashdotDirected_A_OUT_189:1 SlashdotDirected_B_OUT_343:1 SlashdotDirected_A_IN_189:1 SlashdotDirected_B_IN_145:1 SlashdotDEBREE_A_255:1 SlashdotDEBREE_B_344:1
?1 SlashdotCommonNeighbor_11:1 SlashdotDirected_A_OUT_189:1 SlashdotDirected_B_OUT_23:1 SlashdotDirected_A_IN_189:1 SlashdotDirected_B_IN_116:1 SlashdotDEBREE_A_255:1 SlashdotDEBREE_B_130:1
+0 SlashdotCommonNeighbor_3:1 SlashdotDirected_A_OUT_189:1 SlashdotDirected_B_OUT_201:1 SlashdotDirected_A_IN_189:1 SlashdotDirected_B_IN_27:1 SlashdotDEBREE_A_255:1 SlashdotDEBREE_B_215:1
?1 SlashdotCommonNeighbor_11:1 SlashdotDirected_A_OUT_189:1 SlashdotDirected_B_OUT_21:1 SlashdotDirected_A_IN_189:1 SlashdotDirected_B_IN_35:1 SlashdotDEBREE_A_255:1 SlashdotDEBREE_B_52:1
?1 SlashdotCommonNeighbor_3:1 SlashdotDirected_A_OUT_189:1 SlashdotDirected_B_OUT_201:1 SlashdotDirected_A_IN_189:1 SlashdotDirected_B_IN_25:1 SlashdotDEBREE_A_255:1 SlashdotDEBREE_B_211:1
+1 SlashdotCommonNeighbor_87:1 SlashdotDirected_A_OUT_200:1 SlashdotDirected_B_OUT_401:1 SlashdotDirected_A_IN_161:1 SlashdotDirected_B_IN_239:1 SlashdotDEBREE_A_204:1 SlashdotDEBREE_B_428:1
?1 SlashdotCommonNeighbor_66:1 SlashdotDirected_A_OUT_200:1 SlashdotDirected_B_OUT_343:1 SlashdotDirected_A_IN_161:1 SlashdotDirected_B_IN_145:1 SlashdotDEBREE_A_204:1 SlashdotDEBREE_B_344:1
?0 SlashdotCommonNeighbor_6:1 SlashdotDirected_A_OUT_200:1 SlashdotDirected_B_OUT_5:1 SlashdotDirected_A_IN_161:1 SlashdotDirected_B_IN_661:1 SlashdotDEBREE_A_204:1 SlashdotDEBREE_B_664:1
?1 SlashdotCommonNeighbor_3:1 SlashdotDirected_A_OUT_200:1 SlashdotDirected_B_OUT_201:1 SlashdotDirected_A_IN_161:1 SlashdotDirected_B_IN_63:1 SlashdotDEBREE_A_204:1 SlashdotDEBREE_B_203:1
+1 SlashdotCommonNeighbor_2:1 SlashdotDirected_A_OUT_200:1 SlashdotDirected_B_OUT_17:1 SlashdotDirected_A_IN_161:1 SlashdotDirected_B_IN_27:1 SlashdotDEBREE_A_204:1 SlashdotDEBREE_B_41:1
?0 SlashdotCommonNeighbor_3:1 SlashdotDirected_A_OUT_200:1 SlashdotDirected_B_OUT_108:1 SlashdotDirected_A_IN_161:1 SlashdotDirected_B_IN_9:1 SlashdotDEBREE_A_204:1 SlashdotDEBREE_B_108:1
+1 SlashdotCommonNeighbor_137:1 SlashdotDirected_A_OUT_401:1 SlashdotDirected_B_OUT_343:1 SlashdotDirected_A_IN_239:1 SlashdotDirected_B_IN_145:1 SlashdotDEBREE_A_428:1 SlashdotDEBREE_B_344:1
?1 SlashdotCommonNeighbor_53:1 SlashdotDirected_A_OUT_401:1 SlashdotDirected_B_OUT_74:1 SlashdotDirected_A_IN_239:1 SlashdotDirected_B_IN_251:1 SlashdotDEBREE_A_428:1 SlashdotDEBREE_B_295:1
?1 SlashdotCommonNeighbor_11:1 SlashdotDirected_A_OUT_401:1 SlashdotDirected_B_OUT_24:1 SlashdotDirected_A_IN_239:1 SlashdotDirected_B_IN_16:1 SlashdotDEBREE_A_428:1 SlashdotDEBREE_B_29:1
?1 SlashdotCommonNeighbor_11:1 SlashdotDirected_A_OUT_401:1 SlashdotDirected_B_OUT_17:1 SlashdotDirected_A_IN_239:1 SlashdotDirected_B_IN_27:1 SlashdotDEBREE_A_428:1 SlashdotDEBREE_B_40:1
+1 SlashdotCommonNeighbor_10:1 SlashdotDirected_A_OUT_343:1 SlashdotDirected_B_OUT_23:1 SlashdotDirected_A_IN_145:1 SlashdotDirected_B_IN_116:1 SlashdotDEBREE_A_344:1 SlashdotDEBREE_B_130:1
+0 SlashdotCommonNeighbor_9:1 SlashdotDirected_A_OUT_343:1 SlashdotDirected_B_OUT_87:1 SlashdotDirected_A_IN_145:1 SlashdotDirected_B_IN_154:1 SlashdotDEBREE_A_344:1 SlashdotDEBREE_B_220:1
?1 SlashdotCommonNeighbor_13:1 SlashdotDirected_A_OUT_343:1 SlashdotDirected_B_OUT_17:1 SlashdotDirected_A_IN_145:1 SlashdotDirected_B_IN_27:1 SlashdotDEBREE_A_344:1 SlashdotDEBREE_B_40:1
+0 SlashdotCommonNeighbor_6:1 SlashdotDirected_A_OUT_343:1 SlashdotDirected_B_OUT_10:1 SlashdotDirected_A_IN_145:1 SlashdotDirected_B_IN_53:1 SlashdotDEBREE_A_344:1 SlashdotDEBREE_B_61:1
?1 SlashdotCommonNeighbor_23:1 SlashdotDirected_A_OUT_74:1 SlashdotDirected_B_OUT_185:1 SlashdotDirected_A_IN_251:1 SlashdotDirected_B_IN_408:1 SlashdotDEBREE_A_295:1 SlashdotDEBREE_B_559:1
+0 SlashdotCommonNeighbor_9:1 SlashdotDirected_A_OUT_74:1 SlashdotDirected_B_OUT_356:1 SlashdotDirected_A_IN_251:1 SlashdotDirected_B_IN_45:1 SlashdotDEBREE_A_295:1 SlashdotDEBREE_B_373:1
?0 SlashdotCommonNeighbor_6:1 SlashdotDirected_A_OUT_74:1 SlashdotDirected_B_OUT_201:1 SlashdotDirected_A_IN_251:1 SlashdotDirected_B_IN_105:1 SlashdotDEBREE_A_295:1 SlashdotDEBREE_B_266:1
?0 SlashdotCommonNeighbor_0:1 SlashdotDirected_A_OUT_74:1 SlashdotDirected_B_OUT_0:1 SlashdotDirected_A_IN_251:1 SlashdotDirected_B_IN_1:1 SlashdotDEBREE_A_295:1 SlashdotDEBREE_B_1:1
?0 SlashdotCommonNeighbor_8:1 SlashdotDirected_A_OUT_74:1 SlashdotDirected_B_OUT_201:1 SlashdotDirected_A_IN_251:1 SlashdotDirected_B_IN_8:1 SlashdotDEBREE_A_295:1 SlashdotDEBREE_B_202:1
+0 SlashdotCommonNeighbor_3:1 SlashdotDirected_A_OUT_74:1 SlashdotDirected_B_OUT_132:1 SlashdotDirected_A_IN_251:1 SlashdotDirected_B_IN_3:1 SlashdotDEBREE_A_295:1 SlashdotDEBREE_B_133:1
+0 SlashdotCommonNeighbor_0:1 SlashdotDirected_A_OUT_7:1 SlashdotDirected_B_OUT_15:1 SlashdotDirected_A_IN_94:1 SlashdotDirected_B_IN_34:1 SlashdotDEBREE_A_101:1 SlashdotDEBREE_B_40:1
?1 SlashdotCommonNeighbor_0:1 SlashdotDirected_A_OUT_7:1 SlashdotDirected_B_OUT_99:1 SlashdotDirected_A_IN_94:1 SlashdotDirected_B_IN_4:1 SlashdotDEBREE_A_101:1 SlashdotDEBREE_B_100:1
+0 SlashdotCommonNeighbor_1:1 SlashdotDirected_A_OUT_0:1 SlashdotDirected_B_OUT_201:1 SlashdotDirected_A_IN_150:1 SlashdotDirected_B_IN_27:1 SlashdotDEBREE_A_150:1 SlashdotDEBREE_B_215:1
?1 SlashdotCommonNeighbor_1:1 SlashdotDirected_A_OUT_0:1 SlashdotDirected_B_OUT_38:1 SlashdotDirected_A_IN_150:1 SlashdotDirected_B_IN_23:1 SlashdotDEBREE_A_150:1 SlashdotDEBREE_B_52:1
?0 SlashdotCommonNeighbor_1:1 SlashdotDirected_A_OUT_0:1 SlashdotDirected_B_OUT_142:1 SlashdotDirected_A_IN_150:1 SlashdotDirected_B_IN_5:1 SlashdotDEBREE_A_150:1 SlashdotDEBREE_B_143:1
?1 SlashdotCommonNeighbor_91:1 SlashdotDirected_A_OUT_1:1 SlashdotDirected_B_OUT_185:1 SlashdotDirected_A_IN_987:1 SlashdotDirected_B_IN_408:1 SlashdotDEBREE_A_988:1 SlashdotDEBREE_B_559:1
?0 SlashdotCommonNeighbor_18:1 SlashdotDirected_A_OUT_1:1 SlashdotDirected_B_OUT_201:1 SlashdotDirected_A_IN_987:1 SlashdotDirected_B_IN_27:1 SlashdotDEBREE_A_988:1 SlashdotDEBREE_B_215:1
+1 SlashdotCommonNeighbor_16:1 SlashdotDirected_A_OUT_1:1 SlashdotDirected_B_OUT_201:1 SlashdotDirected_A_IN_987:1 SlashdotDirected_B_IN_25:1 SlashdotDEBREE_A_988:1 SlashdotDEBREE_B_211:1
?1 SlashdotCommonNeighbor_7:1 SlashdotDirected_A_OUT_1:1 SlashdotDirected_B_OUT_38:1 SlashdotDirected_A_IN_987:1 SlashdotDirected_B_IN_23:1 SlashdotDEBREE_A_988:1 SlashdotDEBREE_B_52:1
+1 SlashdotCommonNeighbor_12:1 SlashdotDirected_A_OUT_1:1 SlashdotDirected_B_OUT_201:1 SlashdotDirected_A_IN_987:1 SlashdotDirected_B_IN_56:1 SlashdotDEBREE_A_988:1 SlashdotDEBREE_B_238:1
+1 SlashdotCommonNeighbor_14:1 SlashdotDirected_A_OUT_1:1 SlashdotDirected_B_OUT_158:1 SlashdotDirected_A_IN_987:1 SlashdotDirected_B_IN_45:1 SlashdotDEBREE_A_988:1 SlashdotDEBREE_B_164:1
?0 SlashdotCommonNeighbor_14:1 SlashdotDirected_A_OUT_1:1 SlashdotDirected_B_OUT_201:1 SlashdotDirected_A_IN_987:1 SlashdotDirected_B_IN_32:1 SlashdotDEBREE_A_988:1 SlashdotDEBREE_B_218:1
+0 SlashdotCommonNeighbor_3:1 SlashdotDirected_A_OUT_1:1 SlashdotDirected_B_OUT_31:1 SlashdotDirected_A_IN_987:1 SlashdotDirected_B_IN_15:1 SlashdotDEBREE_A_988:1 SlashdotDEBREE_B_44:1
+1 SlashdotCommonNeighbor_4:1 SlashdotDirected_A_OUT_1:1 SlashdotDirected_B_OUT_65:1 SlashdotDirected_A_IN_987:1 SlashdotDirected_B_IN_22:1 SlashdotDEBREE_A_988:1 SlashdotDEBREE_B_81:1
?1 SlashdotCommonNeighbor_10:1 SlashdotDirected_A_OUT_1:1 SlashdotDirected_B_OUT_185:1 SlashdotDirected_A_IN_987:1 SlashdotDirected_B_IN_20:1 SlashdotDEBREE_A_988:1 SlashdotDEBREE_B_198:1
+1 SlashdotCommonNeighbor_6:1 SlashdotDirected_A_OUT_1:1 SlashdotDirected_B_OUT_133:1 SlashdotDirected_A_IN_987:1 SlashdotDirected_B_IN_16:1 SlashdotDEBREE_A_988:1 SlashdotDEBREE_B_135:1
+0 SlashdotCommonNeighbor_11:1 SlashdotDirected_A_OUT_1:1 SlashdotDirected_B_OUT_200:1 SlashdotDirected_A_IN_987:1 SlashdotDirected_B_IN_13:1 SlashdotDEBREE_A_988:1 SlashdotDEBREE_B_203:1
+1 SlashdotCommonNeighbor_5:1 SlashdotDirected_A_OUT_1:1 SlashdotDirected_B_OUT_35:1 SlashdotDirected_A_IN_987:1 SlashdotDirected_B_IN_3:1 SlashdotDEBREE_A_988:1 SlashdotDEBREE_B_36:1
